,application_date,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,segment
370,2018-04-26,2.13368378466518,1.8987631491322516,2.3777054943857547,2.13368378466518,2.13368378466518,0.03332746662509131,0.03332746662509131,0.03332746662509131,0.0025214847042013457,0.0025214847042013457,0.0025214847042013457,0.030805981920889965,0.030805981920889965,0.030805981920889965,0.0,0.0,0.0,2.1670112512902713,1
371,2018-04-27,2.1339924472461917,1.9507264537694882,2.384026178557201,2.1339924472461917,2.1339924472461917,0.04014304011897693,0.04014304011897693,0.04014304011897693,0.00881880871251841,0.00881880871251841,0.00881880871251841,0.03132423140645852,0.03132423140645852,0.03132423140645852,0.0,0.0,0.0,2.174135487365169,1
372,2018-04-28,2.134301109827204,1.9434567427629599,2.3488383579774768,2.134301109827204,2.134301109827204,0.020285392683059362,0.020285392683059362,0.020285392683059362,-0.010496141887592556,-0.010496141887592556,-0.010496141887592556,0.030781534570651924,0.030781534570651924,0.030781534570651924,0.0,0.0,0.0,2.1545865025102633,1
373,2018-04-29,2.134609772408216,1.922610273938602,2.304134855685966,2.134609772408216,2.134609772408216,-0.056792226291013076,-0.056792226291013076,-0.056792226291013076,-0.08602794847977145,-0.08602794847977145,-0.08602794847977145,0.029235722188758386,0.029235722188758386,0.029235722188758386,0.0,0.0,0.0,2.0778175461172026,1
374,2018-04-30,2.1349184349892276,1.9725155372818888,2.425610956792729,2.1349184349892276,2.1349184349892276,0.05278837136967096,0.05278837136967096,0.05278837136967096,0.026021865198323783,0.026021865198323783,0.026021865198323783,0.026766506171347175,0.026766506171347175,0.026766506171347175,0.0,0.0,0.0,2.1877068063588987,1
375,2018-05-01,2.1352270975702394,1.9573900617119806,2.361133410788487,2.1352270975702394,2.1352270975702394,0.03421844131116289,0.03421844131116289,0.03421844131116289,0.010745115351951337,0.010745115351951337,0.010745115351951337,0.023473325959211554,0.023473325959211554,0.023473325959211554,0.0,0.0,0.0,2.1694455388814022,1
376,2018-05-02,2.1355357601512512,1.9687150248467464,2.4585510216505724,2.1355357601512512,2.1355357601512512,0.06788956868738179,0.06788956868738179,0.06788956868738179,0.04841681640079048,0.04841681640079048,0.04841681640079048,0.0194727522865913,0.0194727522865913,0.0194727522865913,0.0,0.0,0.0,2.203425328838633,1
377,2018-05-03,2.1358444227322635,1.9724023284953789,2.3458182126714076,2.1358444227322635,2.1358444227322635,0.017416998465625007,0.017416998465625007,0.017416998465625007,0.0025214847040280746,0.0025214847040280746,0.0025214847040280746,0.014895513761596941,0.014895513761596941,0.014895513761596941,0.0,0.0,0.0,2.1532614211978887,1
378,2018-05-04,2.1361530853132753,1.8917826058149665,2.3865275018574335,2.1361530853132753,2.1361530853132753,0.018702029283056115,0.018702029283056115,0.018702029283056115,0.008818808712451604,0.008818808712451604,0.008818808712451604,0.00988322057060451,0.00988322057060451,0.00988322057060451,0.0,0.0,0.0,2.1548551145963315,1
379,2018-05-05,2.136461747894287,1.9217872946054868,2.3196144572306,2.136461747894287,2.136461747894287,-0.005911275293711686,-0.005911275293711686,-0.005911275293711686,-0.010496141887587396,-0.010496141887587396,-0.010496141887587396,0.004584866593875715,0.004584866593875715,0.004584866593875715,0.0,0.0,0.0,2.1305504726005755,1
380,2018-05-06,2.136770410475299,1.8220380350097685,2.242093466125515,2.136770410475299,2.136770410475299,-0.0868747523279284,-0.0868747523279284,-0.0868747523279284,-0.08602794847969251,-0.08602794847969251,-0.08602794847969251,-0.0008468038482358917,-0.0008468038482358917,-0.0008468038482358917,0.0,0.0,0.0,2.0498956581473706,1
381,2018-05-07,2.1370790730563107,1.898738110199307,2.35026048129516,2.1370790730563107,2.1370790730563107,0.019762889565806154,0.019762889565806154,0.019762889565806154,0.026021865198257905,0.026021865198257905,0.026021865198257905,-0.00625897563245175,-0.00625897563245175,-0.00625897563245175,0.0,0.0,0.0,2.1568419626221167,1
382,2018-05-08,2.137387735637323,1.9309924093051396,2.3391660403880534,2.137387735637323,2.137387735637323,-0.0007572839754198996,-0.0007572839754198996,-0.0007572839754198996,0.010745115351895243,0.010745115351895243,0.010745115351895243,-0.01150239932731514,-0.01150239932731514,-0.01150239932731514,0.0,0.0,0.0,2.1366304516619032,1
383,2018-05-09,2.137696398218335,1.9889337443364303,2.403736298565092,2.137696398218335,2.137696398218335,0.03198191968847536,0.03198191968847536,0.03198191968847536,0.04841681640073026,0.04841681640073026,0.04841681640073026,-0.016434896712254902,-0.016434896712254902,-0.016434896712254902,0.0,0.0,0.0,2.16967831790681,1
384,2018-05-10,2.1380050607993466,1.8535715465874216,2.3234964191153162,2.1380050607993466,2.1380050607993466,-0.018403166656280272,-0.018403166656280272,-0.018403166656280272,0.0025214847040830896,0.0025214847040830896,0.0025214847040830896,-0.020924651360363363,-0.020924651360363363,-0.020924651360363363,0.0,0.0,0.0,2.1196018941430665,1
385,2018-05-11,2.1383137233803584,1.9182990317178574,2.3140079469175237,2.1383137233803584,2.1383137233803584,-0.016034397556838206,-0.016034397556838206,-0.016034397556838206,0.008818808712454676,0.008818808712454676,0.008818808712454676,-0.024853206269292882,-0.024853206269292882,-0.024853206269292882,0.0,0.0,0.0,2.1222793258235204,1
386,2018-05-12,2.13862238596137,1.89499434139568,2.2912955713402656,2.13862238596137,2.13862238596137,-0.03861424026963077,-0.03861424026963077,-0.03861424026963077,-0.01049614188767111,-0.01049614188767111,-0.01049614188767111,-0.028118098381959652,-0.028118098381959652,-0.028118098381959652,0.0,0.0,0.0,2.1000081456917394,1
387,2018-05-13,2.1389310435168105,1.768773642998102,2.22220272808099,2.1389310435168105,2.1389310435168105,-0.11666301788018317,-0.11666301788018317,-0.11666301788018317,-0.08602794847983421,-0.08602794847983421,-0.08602794847983421,-0.030635069400348974,-0.030635069400348974,-0.030635069400348974,0.0,0.0,0.0,2.0222680256366274,1
388,2018-05-14,2.1392397010722504,1.8949689574768755,2.3634327664190726,2.1392397010722504,2.1392397010722504,-0.006317938111959711,-0.006317938111959711,-0.006317938111959711,0.02602186519829393,0.02602186519829393,0.02602186519829393,-0.032339803310253636,-0.032339803310253636,-0.032339803310253636,0.0,0.0,0.0,2.1329217629602906,1
389,2018-05-15,2.13954835862769,1.809733922908992,2.352073666495803,2.13954835862769,2.13954835862769,-0.0224440378635637,-0.0224440378635637,-0.0224440378635637,0.010745115352008287,0.010745115352008287,0.010745115352008287,-0.03318915321557198,-0.03318915321557198,-0.03318915321557198,0.0,0.0,0.0,2.1171043207641267,1
390,2018-05-16,2.1398570161831305,1.9649033520495092,2.391119536713278,2.1398570161831305,2.1398570161831305,0.015254983288553401,0.015254983288553401,0.015254983288553401,0.04841681640067003,0.04841681640067003,0.04841681640067003,-0.03316183311211664,-0.03316183311211664,-0.03316183311211664,0.0,0.0,0.0,2.155111999471684,1
391,2018-05-17,2.1401656737385704,1.7878683911112383,2.317141506176528,2.1401656737385704,2.1401656737385704,-0.029737079073717042,-0.029737079073717042,-0.029737079073717042,0.002521484703901422,0.002521484703901422,0.002521484703901422,-0.03225856377761847,-0.03225856377761847,-0.03225856377761847,0.0,0.0,0.0,2.110428594664853,1
392,2018-05-18,2.14047433129401,1.8698190151618486,2.3374515862548217,2.14047433129401,2.14047433129401,-0.021682866956502584,-0.021682866956502584,-0.021682866956502584,0.008818808712387872,0.008818808712387872,0.008818808712387872,-0.03050167566889046,-0.03050167566889046,-0.03050167566889046,0.0,0.0,0.0,2.1187914643375074,1
393,2018-05-19,2.14078298884945,1.9286912275514145,2.3188246494307565,2.14078298884945,2.14078298884945,-0.038430327138583964,-0.038430327138583964,-0.038430327138583964,-0.010496141887866043,-0.010496141887866043,-0.010496141887866043,-0.02793418525071791,-0.02793418525071791,-0.02793418525071791,0.0,0.0,0.0,2.1023526617108663,1
394,2018-05-20,2.14109164640489,1.7678740399092003,2.281109005858767,2.14109164640489,2.14109164640489,-0.11064632266933683,-0.11064632266933683,-0.11064632266933683,-0.08602794847973026,-0.08602794847973026,-0.08602794847973026,-0.024618374189606558,-0.024618374189606558,-0.024618374189606558,0.0,0.0,0.0,2.0304453237355533,1
395,2018-05-21,2.1414003039603298,1.9420084864085865,2.382505519424891,2.1414003039603298,2.1414003039603298,0.00538795219417094,0.00538795219417094,0.00538795219417094,0.02602186519835119,0.02602186519835119,0.02602186519835119,-0.020633913004180254,-0.020633913004180254,-0.020633913004180254,0.0,0.0,0.0,2.1467882561545006,1
396,2018-05-22,2.1417089615157696,1.9240584122774431,2.3367492587075325,2.1417089615157696,2.1417089615157696,-0.005330466414210804,-0.005330466414210804,-0.005330466414210804,0.010745115351926791,0.010745115351926791,0.010745115351926791,-0.0160755817661376,-0.0160755817661376,-0.0160755817661376,0.0,0.0,0.0,2.136378495101559,1
397,2018-05-23,2.14201761907121,1.8936764670413657,2.3523399137621186,2.14201761907121,2.14201761907121,0.03736616637720578,0.03736616637720578,0.03736616637720578,0.04841681640084044,0.04841681640084044,0.04841681640084044,-0.011050650023634647,-0.011050650023634647,-0.011050650023634647,0.0,0.0,0.0,2.1793837854484157,1
398,2018-05-24,2.1423262766266498,1.9502174134955954,2.3739855572154758,2.1423262766266498,2.1423262766266498,-0.0031545013312120197,-0.0031545013312120197,-0.0031545013312120197,0.0025214847041847258,0.0025214847041847258,0.0025214847041847258,-0.005675986035396746,-0.005675986035396746,-0.005675986035396746,0.0,0.0,0.0,2.139171775295438,1
399,2018-05-25,2.1426349341820896,1.9177838382625592,2.3835742402445868,2.1426349341820896,2.1426349341820896,0.008743837239636773,0.008743837239636773,0.008743837239636773,0.008818808712558803,0.008818808712558803,0.008818808712558803,-7.497147292202826e-05,-7.497147292202826e-05,-7.497147292202826e-05,0.0,0.0,0.0,2.1513787714217263,1
400,2018-05-26,2.14294359173753,1.9625326476706455,2.372816791027557,2.14294359173753,2.14294359173753,-0.004870443716047363,-0.004870443716047363,-0.004870443716047363,-0.010496141887660794,-0.010496141887660794,-0.010496141887660794,0.005625698171613431,0.005625698171613431,0.005625698171613431,0.0,0.0,0.0,2.1380731480214825,1
401,2018-05-27,2.1432522492929698,1.860583330624689,2.32256316357985,2.1432522492929698,2.1432522492929698,-0.07472870324901706,-0.07472870324901706,-0.07472870324901706,-0.08602794847974916,-0.08602794847974916,-0.08602794847974916,0.011299245230732087,0.011299245230732087,0.011299245230732087,0.0,0.0,0.0,2.0685235460439526,1
402,2018-05-28,2.1435609068484096,2.0011134170446416,2.416761376089982,2.1435609068484096,2.1435609068484096,0.042843856623861386,0.042843856623861386,0.042843856623861386,0.026021865198119717,0.026021865198119717,0.026021865198119717,0.016821991425741666,0.016821991425741666,0.016821991425741666,0.0,0.0,0.0,2.186404763472271,1
403,2018-05-29,2.1438695644038495,1.950189025459781,2.397357332730947,2.1438695644038495,2.1438695644038495,0.03282152476290512,0.03282152476290512,0.03282152476290512,0.010745115351955261,0.010745115351955261,0.010745115351955261,0.022076409410949845,0.022076409410949845,0.022076409410949845,0.0,0.0,0.0,2.176691089166755,1
404,2018-05-30,2.1441782219592898,1.9298978734775352,2.4492095333134625,2.1441782219592898,2.1441782219592898,0.07537078497047671,0.07537078497047671,0.07537078497047671,0.04841681640060659,0.04841681640060659,0.04841681640060659,0.026953968569870125,0.026953968569870125,0.026953968569870125,0.0,0.0,0.0,2.2195490069297663,1
405,2018-05-31,2.1444868795147296,1.9589640890370739,2.375121460554492,2.1444868795147296,2.1444868795147296,0.03387919013952618,0.03387919013952618,0.03387919013952618,0.0025214847040114542,0.0025214847040114542,0.0025214847040114542,0.03135770543551473,0.03135770543551473,0.03135770543551473,0.0,0.0,0.0,2.1783660696542557,1
406,2018-06-01,2.1447955370701695,1.9574308647412342,2.4694979785652187,2.1447955370701695,2.1447955370701695,0.04402326563351234,0.04402326563351234,0.04402326563351234,0.00881880871225426,0.00881880871225426,0.00881880871225426,0.03520445692125808,0.03520445692125808,0.03520445692125808,0.0,0.0,0.0,2.1888188027036817,1
407,2018-06-02,2.1451041946256093,1.9396702419408967,2.3947070114853295,2.1451041946256093,2.1451041946256093,0.027930561975345155,0.027930561975345155,0.027930561975345155,-0.010496141887744512,-0.010496141887744512,-0.010496141887744512,0.03842670386308967,0.03842670386308967,0.03842670386308967,0.0,0.0,0.0,2.1730347566009542,1
408,2018-06-03,2.145412852181049,1.8590596650009363,2.3414476655007115,2.145412852181049,2.145412852181049,-0.04505396554556499,-0.04505396554556499,-0.04505396554556499,-0.08602794847967019,-0.08602794847967019,-0.08602794847967019,0.040973982934105216,0.040973982934105216,0.040973982934105216,0.0,0.0,0.0,2.100358886635484,1
409,2018-06-04,2.145721509736489,1.9593314661029912,2.4391969466531647,2.145721509736489,2.145721509736489,0.0688357017127333,0.0688357017127333,0.0688357017127333,0.026021865198176976,0.026021865198176976,0.026021865198176976,0.042813836514556336,0.042813836514556336,0.042813836514556336,0.0,0.0,0.0,2.2145572114492222,1
410,2018-06-05,2.1460301672919293,2.0070964632651473,2.4064266564518,2.1460301672919293,2.1460301672919293,0.05467739763310769,0.05467739763310769,0.05467739763310769,0.010745115351899162,0.010745115351899162,0.010745115351899162,0.043932282281208525,0.043932282281208525,0.043932282281208525,0.0,0.0,0.0,2.200707564925037,1
411,2018-06-06,2.146338824847369,2.03693434527687,2.467247987146153,2.146338824847369,2.146338824847369,0.0927506131984233,0.0927506131984233,0.0927506131984233,0.04841681640071999,0.04841681640071999,0.04841681640071999,0.04433379679770331,0.04433379679770331,0.04433379679770331,0.0,0.0,0.0,2.2390894380457924,1
412,2018-06-07,2.146647482402809,1.937350913631589,2.4241764026714714,2.146647482402809,2.146647482402809,0.04656230462263833,0.04656230462263833,0.04656230462263833,0.002521484704049685,0.002521484704049685,0.002521484704049685,0.044040819918588645,0.044040819918588645,0.044040819918588645,0.0,0.0,0.0,2.1932097870254474,1
413,2018-06-08,2.146955452306849,1.9704715318993216,2.4076611871774465,2.146955452306849,2.146955452306849,0.05191160775300118,0.05191160775300118,0.05191160775300118,0.008818808712460125,0.008818808712460125,0.008818808712460125,0.04309279904054106,0.04309279904054106,0.04309279904054106,0.0,0.0,0.0,2.1988670600598503,1
414,2018-06-09,2.147263422210889,1.9431584728389293,2.394678957356064,2.147263422210889,2.147263422210889,0.031048661946715964,0.031048661946715964,0.031048661946715964,-0.010496141887739341,-0.010496141887739341,-0.010496141887739341,0.04154480383445531,0.04154480383445531,0.04154480383445531,0.0,0.0,0.0,2.178312084157605,1
415,2018-06-10,2.147571392114929,1.8716181618303978,2.3362883357641318,2.147571392114929,2.147571392114929,-0.04656219570098085,-0.04656219570098085,-0.04656219570098085,-0.0860279484798119,-0.0860279484798119,-0.0860279484798119,0.03946575277883107,0.03946575277883107,0.03946575277883107,0.0,0.0,0.0,2.101009196413948,1
416,2018-06-11,2.147879362018969,2.062036111499875,2.452113347012891,2.147879362018969,2.147879362018969,0.06295816752152071,0.06295816752152071,0.06295816752152071,0.026021865198213007,0.026021865198213007,0.026021865198213007,0.03693630232330771,0.03693630232330771,0.03693630232330771,0.0,0.0,0.0,2.21083752954049,1
417,2018-06-12,2.148187331923009,1.982221225324348,2.41358231100349,2.148187331923009,2.148187331923009,0.04479157296039832,0.04479157296039832,0.04479157296039832,0.010745115352012214,0.010745115352012214,0.010745115352012214,0.03404645760838611,0.03404645760838611,0.03404645760838611,0.0,0.0,0.0,2.1929789048834074,1
418,2018-06-13,2.148495301827049,1.988154240923924,2.519365090702474,2.148495301827049,2.148495301827049,0.07930978656164757,0.07930978656164757,0.07930978656164757,0.04841681640089039,0.04841681640089039,0.04841681640089039,0.030892970160757188,0.030892970160757188,0.030892970160757188,0.0,0.0,0.0,2.227805088388697,1
419,2018-06-14,2.148803271731089,1.93445119522934,2.386461699102478,2.148803271731089,2.148803271731089,0.03009807742713607,0.03009807742713607,0.03009807742713607,0.0025214847041047004,0.0025214847041047004,0.0025214847041047004,0.02757659272303137,0.02757659272303137,0.02757659272303137,0.0,0.0,0.0,2.178901349158225,1
420,2018-06-15,2.149111241635129,1.9594999800827448,2.4132609277037234,2.149111241635129,2.149111241635129,0.03301807297172188,0.03301807297172188,0.03301807297172188,0.008818808712393322,0.008818808712393322,0.008818808712393322,0.024199264259328557,0.024199264259328557,0.024199264259328557,0.0,0.0,0.0,2.1821293146068506,1
421,2018-06-16,2.1494192115391693,1.9418919343063008,2.3760164204055,2.1494192115391693,2.1494192115391693,0.01036515726367874,0.01036515726367874,0.01036515726367874,-0.010496141887734189,-0.010496141887734189,-0.010496141887734189,0.02086129915141293,0.02086129915141293,0.02086129915141293,0.0,0.0,0.0,2.159784368802848,1
422,2018-06-17,2.149727181443209,1.8196626784970515,2.30240806389163,2.149727181443209,2.149727181443209,-0.0683692948203908,-0.0683692948203908,-0.0683692948203908,-0.08602794847970797,-0.08602794847970797,-0.08602794847970797,0.01765865365931718,0.01765865365931718,0.01765865365931718,0.0,0.0,0.0,2.081357886622818,1
423,2018-06-18,2.150035151347249,1.9711666845113764,2.4130698496345717,2.150035151347249,2.150035151347249,0.040702205111069076,0.040702205111069076,0.040702205111069076,0.026021865198147122,0.026021865198147122,0.026021865198147122,0.01468033991292195,0.01468033991292195,0.01468033991292195,0.0,0.0,0.0,2.190737356458318,1
424,2018-06-19,2.150343121251289,1.9386870273474424,2.3708346936063593,2.150343121251289,2.150343121251289,0.022751168472192867,0.022751168472192867,0.022751168472192867,0.010745115351930725,0.010745115351930725,0.010745115351930725,0.01200605312026214,0.01200605312026214,0.01200605312026214,0.0,0.0,0.0,2.173094289723482,1
425,2018-06-20,2.150651091155329,2.051157449800523,2.426098598808238,2.150651091155329,2.150651091155329,0.05812088786360831,0.05812088786360831,0.05812088786360831,0.048416816400656544,0.048416816400656544,0.048416816400656544,0.009704071462951764,0.009704071462951764,0.009704071462951764,0.0,0.0,0.0,2.208771979018937,1
426,2018-06-21,2.150959061059369,1.9093794345757242,2.3707635476323756,2.150959061059369,2.150959061059369,0.010350965183572373,0.010350965183572373,0.010350965183572373,0.0025214847041597154,0.0025214847041597154,0.0025214847041597154,0.007829480479412657,0.007829480479412657,0.007829480479412657,0.0,0.0,0.0,2.1613100262429414,1
427,2018-06-22,2.151267030963409,1.9609796286731844,2.391605518802581,2.151267030963409,2.151267030963409,0.01524157353852542,0.01524157353852542,0.01524157353852542,0.00881880871256425,0.00881880871256425,0.00881880871256425,0.006422764825961173,0.006422764825961173,0.006422764825961173,0.0,0.0,0.0,2.1665086045019346,1
428,2018-06-23,2.151575000867449,1.8399646852277434,2.324360748643094,2.151575000867449,2.151575000867449,-0.004987341486730195,-0.004987341486730195,-0.004987341486730195,-0.010496141887729024,-0.010496141887729024,-0.010496141887729024,0.005508800400998833,0.005508800400998833,0.005508800400998833,0.0,0.0,0.0,2.1465876593807187,1
429,2018-06-24,2.151882970771489,1.888484639243548,2.295892298525287,2.151882970771489,2.151882970771489,-0.08093167929729564,-0.08093167929729564,-0.08093167929729564,-0.08602794847965405,-0.08602794847965405,-0.08602794847965405,0.005096269182358411,0.005096269182358411,0.005096269182358411,0.0,0.0,0.0,2.070951291474193,1
430,2018-06-25,2.152190940675529,1.9281315757616424,2.3639614937960527,2.152190940675529,2.152190940675529,0.031199373246288954,0.031199373246288954,0.031199373246288954,0.026021865198183152,0.026021865198183152,0.026021865198183152,0.005177508048105796,0.005177508048105796,0.005177508048105796,0.0,0.0,0.0,2.183390313921818,1
431,2018-06-26,2.152498910579569,1.954756273769506,2.444986902385041,2.152498910579569,2.152498910579569,0.016473906966632524,0.016473906966632524,0.016473906966632524,0.010745115351959182,0.010745115351959182,0.010745115351959182,0.005728791614673333,0.005728791614673333,0.005728791614673333,0.0,0.0,0.0,2.1689728175462015,1
432,2018-06-27,2.152806880483609,1.952267062984299,2.3813587213133114,2.152806880483609,2.152806880483609,0.055127854425648624,0.055127854425648624,0.055127854425648624,0.04841681640076996,0.04841681640076996,0.04841681640076996,0.006711038024878662,0.006711038024878662,0.006711038024878662,0.0,0.0,0.0,2.2079347349092577,1
433,2018-06-28,2.153114850387649,2.0055690411571216,2.4046176582578074,2.153114850387649,2.153114850387649,0.010592400638672879,0.010592400638672879,0.010592400638672879,0.0025214847039864443,0.0025214847039864443,0.0025214847039864443,0.008070915934686436,0.008070915934686436,0.008070915934686436,0.0,0.0,0.0,2.163707251026322,1
434,2018-06-29,2.1534228202916887,1.9624493513981027,2.4281748664995315,2.1534228202916887,2.1534228202916887,0.018561129662911884,0.018561129662911884,0.018561129662911884,0.008818808712294648,0.008818808712294648,0.008818808712294648,0.009742320950617235,0.009742320950617235,0.009742320950617235,0.0,0.0,0.0,2.1719839499546008,1
435,2018-06-30,2.1537307901957288,1.9003473416918875,2.4098237904706705,2.1537307901957288,2.1537307901957288,0.0011520388178560483,0.0011520388178560483,0.0011520388178560483,-0.01049614188781275,-0.01049614188781275,-0.01049614188781275,0.01164818070566879,0.01164818070566879,0.01164818070566879,0.0,0.0,0.0,2.1548828290135846,1
436,2018-07-01,2.154038760099769,1.8746724450522578,2.2613661584124287,2.154038760099769,2.154038760099769,-0.07232540862954054,-0.07232540862954054,-0.07232540862954054,-0.08602794847979574,-0.08602794847979574,-0.08602794847979574,0.013702539850255196,0.013702539850255196,0.013702539850255196,0.0,0.0,0.0,2.081713351470228,1
437,2018-07-02,2.154346730003809,1.9638641965918133,2.407017983809256,2.154346730003809,2.154346730003809,0.04183473486122415,0.04183473486122415,0.04183473486122415,0.02602186519824042,0.02602186519824042,0.02602186519824042,0.01581286966298374,0.01581286966298374,0.01581286966298374,0.0,0.0,0.0,2.196181464865033,1
438,2018-07-03,2.1546457127680703,1.9977447162750899,2.3792136420731764,2.1546457127680703,2.1546457127680703,0.02862765725386014,0.02862765725386014,0.02862765725386014,0.010745115351987659,0.010745115351987659,0.010745115351987659,0.017882541901872478,0.017882541901872478,0.017882541901872478,0.0,0.0,0.0,2.1832733700219302,1
439,2018-07-04,2.1549446955323313,1.9617881676747253,2.4593760952524413,2.1549446955323313,2.1549446955323313,0.06823021943077334,0.06823021943077334,0.06823021943077334,0.04841681640070974,0.04841681640070974,0.04841681640070974,0.019813403030063598,0.019813403030063598,0.019813403030063598,0.0,0.0,0.0,2.2231749149631046,1
440,2018-07-05,2.1552436782965927,1.9444442895159142,2.368710203582752,2.1552436782965927,2.1552436782965927,0.02402986782985027,0.02402986782985027,0.02402986782985027,0.0025214847042613554,0.0025214847042613554,0.0025214847042613554,0.021508383125588924,0.021508383125588924,0.021508383125588924,0.0,0.0,0.0,2.179273546126443,1
441,2018-07-06,2.1555426610608537,1.9126784946716113,2.4227463706834644,2.1555426610608537,2.1555426610608537,0.03169288235734114,0.03169288235734114,0.03169288235734114,0.008818808712465579,0.008818808712465579,0.008818808712465579,0.022874073644875564,0.022874073644875564,0.022874073644875564,0.0,0.0,0.0,2.1872355434181947,1
442,2018-07-07,2.155841643825115,1.9618993451610698,2.403283441124542,2.155841643825115,2.155841643825115,0.013327067844861672,0.013327067844861672,0.013327067844861672,-0.010496141887607486,-0.010496141887607486,-0.010496141887607486,0.02382320973246916,0.02382320973246916,0.02382320973246916,0.0,0.0,0.0,2.1691687116699767,1
443,2018-07-08,2.156140626589376,1.8559650193311708,2.3449434360530153,2.156140626589376,2.156140626589376,-0.061750952589270415,-0.061750952589270415,-0.061750952589270415,-0.08602794847969181,-0.08602794847969181,-0.08602794847969181,0.02427699589042138,0.02427699589042138,0.02427699589042138,0.0,0.0,0.0,2.0943896740001056,1
444,2018-07-09,2.156439609353637,2.005346675268065,2.4188539961754967,2.156439609353637,2.156439609353637,0.05018908363433261,0.05018908363433261,0.05018908363433261,0.02602186519827645,0.02602186519827645,0.02602186519827645,0.024167218436056164,0.024167218436056164,0.024167218436056164,0.0,0.0,0.0,2.2066286929879695,1
445,2018-07-10,2.1567385921178985,1.9517381271042362,2.4186101931283703,2.1567385921178985,2.1567385921178985,0.034183209496302054,0.034183209496302054,0.034183209496302054,0.010745115351990747,0.010745115351990747,0.010745115351990747,0.023438094144311285,0.023438094144311285,0.023438094144311285,0.0,0.0,0.0,2.1909218016142007,1
446,2018-07-11,2.1570375748821595,2.041637484425667,2.4316272208914125,2.1570375748821595,2.1570375748821595,0.07046462801994106,0.07046462801994106,0.07046462801994106,0.04841681640093711,0.04841681640093711,0.04841681640093711,0.02204781161900395,0.02204781161900395,0.02204781161900395,0.0,0.0,0.0,2.2275022029021008,1
447,2018-07-12,2.157336557646421,1.9735661975295977,2.4480289798792785,2.157336557646421,2.157336557646421,0.022491214767928886,0.022491214767928886,0.022491214767928886,0.00252148470408808,0.00252148470408808,0.00252148470408808,0.019969730063840813,0.019969730063840813,0.019969730063840813,0.0,0.0,0.0,2.1798277724143498,1
448,2018-07-13,2.157635540410682,1.956566520517304,2.360968251007414,2.157635540410682,2.157635540410682,0.02601201771899487,0.02601201771899487,0.02601201771899487,0.008818808712398771,0.008818808712398771,0.008818808712398771,0.017193209006596093,0.017193209006596093,0.017193209006596093,0.0,0.0,0.0,2.183647558129677,1
449,2018-07-14,2.1579345231749434,1.9315385047713398,2.387651955671954,2.1579345231749434,2.1579345231749434,0.0032279100464608474,0.0032279100464608474,0.0032279100464608474,-0.010496141887802424,-0.010496141887802424,-0.010496141887802424,0.013724051934263268,0.013724051934263268,0.013724051934263268,0.0,0.0,0.0,2.161162433221404,1
450,2018-07-15,2.1582335059392044,1.882277474005614,2.318444621011661,2.1582335059392044,2.1582335059392044,-0.07644339200938098,-0.07644339200938098,-0.07644339200938098,-0.08602794847973569,-0.08602794847973569,-0.08602794847973569,0.009584556470354695,0.009584556470354695,0.009584556470354695,0.0,0.0,0.0,2.0817901139298236,1
451,2018-07-16,2.1585324887034654,1.9665487436208293,2.447120276960702,2.1585324887034654,2.1585324887034654,0.030835038625502888,0.030835038625502888,0.030835038625502888,0.026021865198210564,0.026021865198210564,0.026021865198210564,0.004813173427292325,0.004813173427292325,0.004813173427292325,0.0,0.0,0.0,2.1893675273289683,1
452,2018-07-17,2.158831471467727,1.9792745775587162,2.4139978062009813,2.158831471467727,2.158831471467727,0.010208901895885036,0.010208901895885036,0.010208901895885036,0.010745115351934644,0.010745115351934644,0.010745115351934644,-0.000536213456049613,-0.000536213456049613,-0.000536213456049613,0.0,0.0,0.0,2.169040373363612,1
453,2018-07-18,2.159130454231988,1.9777014679249616,2.406857275422694,2.159130454231988,2.159130454231988,0.0420214501454978,0.0420214501454978,0.0420214501454978,0.04841681640070327,0.04841681640070327,0.04841681640070327,-0.006395366255205468,-0.006395366255205468,-0.006395366255205468,0.0,0.0,0.0,2.2011519043774856,1
454,2018-07-19,2.1594294369962492,1.9665599486067427,2.2973663826589212,2.1594294369962492,2.1594294369962492,-0.010161616188056251,-0.010161616188056251,-0.010161616188056251,0.0025214847039148067,0.0025214847039148067,0.0025214847039148067,-0.012683100891971057,-0.012683100891971057,-0.012683100891971057,0.0,0.0,0.0,2.149267820808193,1
455,2018-07-20,2.15972841976051,1.9041353810376687,2.3817673495177103,2.15972841976051,2.15972841976051,-0.010488179072559669,-0.010488179072559669,-0.010488179072559669,0.008818808712331965,0.008818808712331965,0.008818808712331965,-0.019306987784891635,-0.019306987784891635,-0.019306987784891635,0.0,0.0,0.0,2.1492402406879507,1
456,2018-07-21,2.1600274025247717,1.9232421903353016,2.3394352830582292,2.1600274025247717,2.1600274025247717,-0.0366614438881156,-0.0366614438881156,-0.0366614438881156,-0.010496141887574821,-0.010496141887574821,-0.010496141887574821,-0.026165302000540767,-0.026165302000540767,-0.026165302000540767,0.0,0.0,0.0,2.123365958636656,1
